image_name,x1,x2,y1,y2
1474723840903DSC08089.png,224.99657,437.19275,79.14425,402.57718
1473231475010DeeplearnS11276.png,64.32344,573.18176,134.06166,344.0056
JPEG_20161205_135307_1000155917326.png,128.53586,518.20337,54.95904,421.91568
JPEG_20160711_123440_1000518778437.png,223.116,438.78525,79.86395,401.81827
JPEG_20160803_115329_100034020722.png,128.44026,518.2741,54.073975,422.75598
147444974116511473239803010-Mast--Harbour-Men-Blue-Printed-Regular-Boat-Shoes-3651473239802717-2.png,221.32896,439.8022,35.58096,443.9768
JPEG_20160622_110649_1000527459853.png,129.86227,517.6205,103.40696,375.76773
JPEG_20160823_120737_1000784898268.png,166.9307,486.3814,102.92458,377.6588
1480965956645IMG_3094.png,182.84114,473.2215,125.228065,357.00485
14732348976417a565e40d545452688130062b267a2d2.png,36.023483,595.74713,18.096474,453.49554
1474723374370DSC07852.png,259.2621,407.89,40.129974,441.1035
JPEG_20160820_111118_100011668802.png,250.01639,415.86652,56.98575,424.6731
JPEG_20160706_105226_100087855419.png,148.09995,502.78638,151.68001,330.43942
JPEG_20160621_155839_100073846506.png,200.44968,457.88214,79.71069,401.08932
1480940089861_R2A1904.png,211.41702,449.19968,130.31105,353.26105
1474637513144DSC06780.png,220.32224,440.78558,47.825375,432.2619
JPEG_20161123_170015_1000183903221.png,276.68967,393.24527,43.726795,438.34644
JPEG_20161205_152655_1000319785884.png,44.684704,588.841,53.58768,419.98608
14806550588121473324459p2-500x500.png,165.66365,486.92438,55.396587,422.93185
JPEG_20160913_110021_1000554801748.png,117.13358,528.6974,135.26689,344.89517
JPEG_20161028_113656_1000884495593.png,69.89551,567.7411,66.514046,408.63306
1480485006674IMG_20161129_181135.png,48.23097,586.0133,68.11928,406.26593
1468666217374JPEG_20160712_164026_1000951901481.png,73.64513,565.749,172.25928,307.94086
1475159286472DSC08150.png,248.23013,417.9361,108.12112,375.8423
1473662770499DeeplearnS11593.png,39.496532,592.97784,32.328056,440.05862
JPEG_20161121_172423_1000451802749.png,131.7817,515.8002,85.013,393.38202
JPEG_20160711_112635_1000386061474.png,133.02333,515.57635,159.51254,322.3884
JPEG_20161125_170806_1000294132098.png,193.20116,463.8512,67.16076,412.7769
1473664771684DeeplearnS11641.png,65.89971,571.9249,140.52077,337.90717
JPEG_20161125_142000_1000881308475.png,127.67375,518.8115,44.2514,432.09302
JPEG_20161118_130619_1000234318180.png,140.49933,508.42868,82.65423,395.96786
JPEG_20161126_173920_1000722732321.png,37.664345,594.4387,24.820265,447.14722
1480965914378IMG_3091.png,201.65439,457.70935,156.01053,328.3775
JPEG_20161028_113801_1000834228994.png,184.58992,471.00937,58.3168,420.87787
JPEG_20160527_132045_1000754722948.png,158.26088,492.69916,13.476313,462.62054
1474630500639DSC08168.png,42.536953,590.5535,44.786816,428.29553
1480604337122_R2A5871.png,225.39426,436.87335,80.56611,401.23666
JPEG_20160526_131015_1000774672877.png,127.54037,518.94037,45.74155,430.66693
JPEG_20161124_133820_1000408773191.png,215.46877,444.71753,33.547012,445.6901
JPEG_20161202_175058_1000981167934.png,127.40745,520.0925,139.96822,340.80872
JPEG_20160628_125830_1000217908431.png,154.61467,496.871,113.08175,367.49762
JPEG_20160820_160507_1000249071692.png,72.59871,566.5834,167.97134,311.98938
JPEG_20160805_183420_1000172602371.png,66.06118,571.79614,141.18243,337.28244
JPEG_20161130_165327_1000403284746.png,68.91714,569.5189,152.88531,326.233
JPEG_20160607_164241_1000166500949.png,171.19456,482.45212,72.43662,406.8963
JPEG_20160625_121426_1000756352197.png,66.54508,571.41034,143.16528,335.4103
