image_name,x1,x2,y1,y2
1474723840903DSC08089.png,219.70767,434.78317,47.447197,433.7606
1473231475010DeeplearnS11276.png,63.335766,569.4534,129.0038,347.42938
JPEG_20161205_135307_1000155917326.png,144.24634,499.8092,38.682888,439.72906
JPEG_20160711_123440_1000518778437.png,214.64622,438.9386,61.15987,420.05716
JPEG_20160803_115329_100034020722.png,58.443707,573.74646,28.717505,446.5155
147444974116511473239803010-Mast--Harbour-Men-Blue-Printed-Regular-Boat-Shoes-3651473239802717-2.png,203.17143,449.03265,45.526627,435.06848
JPEG_20160622_110649_1000527459853.png,119.88426,519.44574,129.98328,348.82135
JPEG_20160823_120737_1000784898268.png,115.62998,523.6583,91.56063,386.56445
1480965956645IMG_3094.png,180.41591,467.85114,97.71728,382.78928
14732348976417a565e40d545452688130062b267a2d2.png,19.032024,607.70807,24.14011,449.63272
1474723374370DSC07852.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160820_111118_100011668802.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160706_105226_100087855419.png,141.84416,512.2293,146.56972,336.84247
JPEG_20160621_155839_100073846506.png,193.94771,456.4312,82.59476,398.18344
1480940089861_R2A1904.png,183.89699,464.18353,144.46709,336.80618
1474637513144DSC06780.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161123_170015_1000183903221.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161205_152655_1000319785884.png,102.460014,535.6881,42.778324,434.20862
14806550588121473324459p2-500x500.png,127.450134,514.2827,36.73212,441.05756
JPEG_20160913_110021_1000554801748.png,73.88564,559.0584,126.372826,350.7514
JPEG_20161028_113656_1000884495593.png,92.063866,544.7755,32.62225,443.85638
1480485006674IMG_20161129_181135.png,47.452965,582.65234,66.64417,408.72107
1468666217374JPEG_20160712_164026_1000951901481.png,61.96571,575.2549,152.81439,324.55988
1475159286472DSC08150.png,209.3136,443.31665,75.60728,405.6195
1473662770499DeeplearnS11593.png,25.601303,602.04724,24.903086,449.11313
JPEG_20161121_172423_1000451802749.png,113.73079,525.2459,94.74231,383.35922
JPEG_20160711_112635_1000386061474.png,115.58265,534.295,143.04872,339.1393
JPEG_20161125_170806_1000294132098.png,191.5103,459.08124,44.172268,435.9908
1473664771684DeeplearnS11641.png,70.973694,564.28296,132.70776,345.03845
JPEG_20161125_142000_1000881308475.png,143.14136,500.76138,38.55455,439.81647
JPEG_20161118_130619_1000234318180.png,153.54413,491.5749,55.18532,423.78333
JPEG_20161126_173920_1000722732321.png,65.44022,567.7175,29.5301,445.96213
1480965914378IMG_3091.png,172.31917,473.97458,156.01068,325.011
JPEG_20161028_113801_1000834228994.png,95.48218,541.2044,76.42391,400.77863
JPEG_20160527_132045_1000754722948.png,192.92378,457.8632,44.336433,435.87903
1474630500639DSC08168.png,88.41609,547.9188,32.19859,444.1449
1480604337122_R2A5871.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160526_131015_1000774672877.png,153.25911,492.04282,39.729652,439.0162
JPEG_20161124_133820_1000408773191.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161202_175058_1000981167934.png,100.145676,545.99805,141.41455,339.44107
JPEG_20160628_125830_1000217908431.png,148.23212,495.17938,122.07962,357.62122
JPEG_20160820_160507_1000249071692.png,93.80837,548.96826,143.39034,336.23206
JPEG_20160805_183420_1000172602371.png,88.86477,551.788,143.55336,336.1101
JPEG_20161130_165327_1000403284746.png,39.691452,588.86255,131.2295,344.07007
JPEG_20160607_164241_1000166500949.png,176.69087,471.47668,68.44784,411.5239
JPEG_20160625_121426_1000756352197.png,84.92097,556.5823,140.51752,339.09418
147771816901820161028_154719.png,37.546974,590.5895,107.05726,368.5129
JPEG_20161011_163049_1000951839162.png,46.454765,583.3351,132.89073,343.58624
JPEG_20161117_185714_1000710683582.png,97.716606,539.4811,62.659027,414.43332
JPEG_20161130_152547_1000951985749.png,111.046745,529.65515,141.40738,338.07974
JPEG_20161208_180645_1000228838877.png,156.05592,489.63272,40.054485,438.795
JPEG_20161028_115228_1000768175676.png,42.643063,586.88544,126.21773,349.67035
JPEG_20160621_115706_1000438377463.png,173.02145,474.39453,84.958786,395.11008
147323496557220.png,203.24405,448.9701,45.53506,435.06274
1480962299073_R2A2486.png,174.76958,478.72192,168.00581,315.39264
JPEG_20160513_161529_1000492237814.png,153.05872,491.60706,81.923004,397.39636
JPEG_20160608_170951_1000543663668.png,56.229034,575.59436,32.66416,442.54462
1480950503293_R2A2117.png,205.59492,446.36966,85.68206,395.5515
JPEG_20160513_105913_1000783887544.png,153.69934,491.66345,39.780785,438.98138
JPEG_20160627_110121_1000892338177.png,126.92213,513.334,150.63774,328.77277
JPEG_20161130_161732_1000521112629.png,161.98965,484.51953,40.74365,438.3257
1472628655203w_peg_33_black_white_06.png,44.83203,584.2426,112.70714,363.19907
1474724035100DSC07928.png,98.88483,538.44885,64.56942,412.5906
1478948343994eMazingShawls3504.png,62.673523,569.6547,60.215637,415.60074
JPEG_20160527_155940_1000132163517.png,91.73104,544.9675,39.161392,437.39542
JPEG_20161130_182414_1000368542218.png,60.770473,575.23553,143.16074,334.35013
1475057260196DSC02318.png,59.382736,571.84235,104.802505,371.51074
1468825591253JPEG_20160709_133648_1000644926214.png,56.2238,575.6594,28.459679,446.69107
JPEG_20161124_162124_1000402091920.png,203.52016,448.07306,91.30311,389.93427
1470727186876DSC_0033.png,86.945435,548.9048,51.554214,425.00348
1480972280895IMG_3540.png,96.03603,541.1023,50.457584,426.4073
1475059894676DSC02408.png,70.65466,562.1047,107.81255,368.9417
1477720898726JPEG_20161025_124436_1000716443177.png,92.4344,543.3712,107.95255,369.57578
JPEG_20160526_170617_1000933339568.png,122.719826,517.972,63.028873,414.95496
JPEG_20161125_202134_1000687750117.png,178.0068,488.7956,157.19858,329.9344
1475152491002DSC00720.png,219.70767,434.78317,47.447197,433.7606
1473660682142DeeplearnS11986.png,79.86078,558.86835,132.4506,346.4514
1475064313641DSC00251.png,211.16756,441.79456,70.58442,410.63898
1474722975745DSC07865.png,145.6429,498.60577,38.845085,439.6186
JPEG_20161130_162947_1000399576239.png,64.95845,569.33105,130.36356,347.15692
JPEG_20161125_195025_1000406118935.png,85.798454,554.4066,133.91386,345.3322
JPEG_20160702_133522_1000321760040.png,137.01984,505.93378,44.96341,433.27878
JPEG_20161125_184750_10004321181.png,168.12073,491.31854,156.5087,328.52554
1473747646802IMG_0541.png,34.310688,593.30164,111.998314,363.52512
1471420755405IMG_20160810_210501.png,54.222355,576.1421,114.406654,361.85583
1473486792967DeeplearnS11946.png,74.69495,562.40344,137.36685,340.56104
147185176047620160818_111133.png,139.93231,503.20026,60.82907,417.7347
JPEG_20161123_200623_1000493348929.png,81.02517,557.94904,138.18317,340.45282
JPEG_20161129_181056_1000695959432.png,93.776825,543.2995,32.8212,443.7209
1475152070565DSC00541.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160621_142109_1000303543286.png,219.70767,434.78317,47.447197,433.7606
148053613939520161126_210633.png,64.38497,567.67224,95.64209,380.72244
1468654660269JPEG_20160712_101147_1000411368715.png,219.70767,434.78317,47.447197,433.7606
1480337470501_R2A4023.png,144.55472,498.52423,109.440575,369.956
JPEG_20160625_161318_100047170583.png,129.10127,511.65012,149.05164,330.46494
JPEG_20161126_183051_1000840864758.png,121.188,528.7177,143.90208,338.05453
1473750736050IMG_1036.png,105.503174,531.8004,130.9309,347.37695
1472040785868w_peg_33_blue_glow_01_1.png,92.548676,544.00336,57.2713,419.5637
JPEG_20161123_124248_10005975408.png,75.57731,558.0642,94.40687,382.33746
1480513981529IMG_0474.png,83.377846,553.49054,130.78413,347.54138
1474716243429DSC07743.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161208_155427_1000424041473.png,62.552044,572.49774,127.61808,350.24133
1474723890149DSC07721.png,56.678738,574.167,104.86645,371.35184
JPEG_20160624_115752_1000758635004.png,174.22816,472.6682,132.73201,348.03702
1472043020175zoom1-Copy.png,44.224022,584.68616,118.217674,357.7428
JPEG_20160820_112325_1000672178346.png,206.6478,446.03702,45.93038,434.79352
1480497232137IMG_20161129_190019.png,70.17962,563.6335,30.08055,445.58728
JPEG_20161116_174750_1000844440549.png,39.20528,590.32446,26.483093,448.03714
JPEG_20161202_173907_100046528739.png,72.682945,565.74634,131.8682,346.94574
147771784192920161028_161124.png,218.64218,435.70132,47.32345,433.84485
JPEG_20160820_114320_1000596635968.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160820_114506_1000846487807.png,154.40149,489.8875,121.1067,358.79947
JPEG_20160623_153734_1000768433879.png,61.00686,570.16986,123.93144,352.7026
1473840680302DSC_6006.png,61.39683,571.2017,29.06049,446.28192
1480502679686IMG_20161129_193803.png,38.39477,590.3963,69.86707,405.2214
147771815284220161028_154712.png,86.99901,549.14,32.034,444.257
JPEG_20160530_153021_1000177989469.png,166.05049,481.02026,41.215286,438.00452
JPEG_20161118_182012_1000802807301.png,96.745926,540.20776,70.16107,407.0001
JPEG_20160702_145830_1000348337519.png,131.90224,519.9343,141.53394,340.83917
JPEG_20160820_144826_100010183422.png,108.47158,539.33636,145.05728,336.30365
JPEG_20161028_131303_1000348780802.png,112.66283,527.02515,35.01468,442.2271
JPEG_20160924_161732_1000638971650.png,89.834175,545.32965,127.23556,350.46594
147742475352320161025_155807.png,123.607735,516.5397,109.42684,369.22693
JPEG_20160629_140707_100052518419.png,141.16756,514.0058,148.85643,334.5225
JPEG_20161126_131927_1000783722239.png,91.94609,544.5366,56.23081,420.5685
JPEG_20161123_174709_1000904553740.png,110.69908,535.33875,142.53366,338.5896
1473665164268DeeplearnS162.png,101.326324,536.7003,40.196968,436.71426
1480970021421IMG_3371.png,183.73553,464.3161,144.90453,336.36905
JPEG_20160630_162121_1000113726302.png,203.3971,448.8382,45.552837,435.05063
JPEG_20160823_124009_1000107977852.png,53.926094,576.50854,106.65611,369.4892
JPEG_20161107_175929_100016240637.png,51.947777,580.46265,140.44063,335.8329
147444924759811472723022439-Mast--Harbour-Men-Navy-Perforated-Slip-On-Sneakers-2071472723022195-3.png,102.94952,535.35046,36.992104,439.9326
JPEG_20161007_133713_1000780360854.png,47.51431,583.1645,27.448132,447.37997
1474713943866DSC07434.png,123.75813,517.4642,36.30332,441.34955
JPEG_20160712_105040_1000495387149.png,219.70767,434.78317,47.447197,433.7606
148053658556620161126_210202.png,86.48162,549.1062,138.63802,339.4213
1473315220502DeeplearnS11296.png,65.68918,568.9458,135.60577,341.6223
1480606512048_R2A6094.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160706_120407_1000519402039.png,100.20683,543.574,138.7868,341.41443
JPEG_20160712_125654_100019675942.png,95.111565,542.0986,36.496708,440.14328
JPEG_20161124_172355_1000233439050.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160711_162402_1000521645923.png,219.70767,434.78317,47.447197,433.7606
147772267782020161028_161701.png,89.070755,546.7766,72.39265,404.52713
1475262284465620600123f.png,188.21205,461.92337,43.7892,436.25168
1480962782704_R2A2519.png,163.45052,483.26074,40.91332,438.21014
JPEG_20161117_155435_100028898766.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161124_130426_1000582863497.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160709_122708_1000718417410.png,163.80179,481.81116,120.53297,359.69855
JPEG_20161125_181045_1000768642474.png,123.07369,518.05396,36.223827,441.4037
1473661257853DeeplearnS11310.png,62.07079,571.0641,127.48511,349.5028
1480972050003IMG_3517.png,181.16466,466.42676,151.86964,329.40863
1473662929858DeeplearnS11364.png,57.35607,575.0459,124.06167,352.86945
1473316492657DeeplearnS11673.png,58.084106,574.05634,28.67574,446.54395
JPEG_20161118_131204_1000634754987.png,110.68558,528.72894,34.785034,442.3835
JPEG_20161126_153703_100082523649.png,78.00225,556.02136,91.44293,385.34662
1473315104861DeeplearnS11510.png,48.1181,582.2208,56.897984,418.35675
1471331390038DSC_0011.png,84.58581,550.77997,62.25065,414.37057
JPEG_20161117_175113_1000603912460.png,152.01326,492.87982,55.997124,422.92844
JPEG_20160924_140918_1000343823679.png,73.318184,559.5163,128.46692,348.66602
1473486871687DeeplearnS11985.png,66.28038,568.352,139.57454,337.3922
JPEG_20160527_162837_1000563207853.png,121.25162,519.6241,36.012207,441.54782
JPEG_20161117_184659_1000888127299.png,95.91053,547.91675,138.52399,341.597
JPEG_20160711_133950_1000364524807.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161209_155943_1000815951487.png,176.43237,471.14612,106.809975,373.68048
JPEG_20161208_142659_1000458379904.png,97.18656,547.87244,140.12794,340.5973
JPEG_20161126_132034_1000516965318.png,97.12847,539.9285,66.71038,410.41687
1473752463572IMG_1389.png,206.39412,446.25565,45.90092,434.8136
JPEG_20160820_160147_100029847556.png,212.56113,440.7416,60.48224,420.65155
JPEG_20160607_144215_1000853882327.png,80.1599,554.45447,71.40652,405.18378
1468557492774JPEG_20160630_171413_1000409404142.png,125.40109,514.8615,118.84837,359.9986
1469623831138JPEG_20160628_133721_1000446260212.png,75.00709,559.294,130.16116,347.4343
1475064369213DSC00259.png,218.0408,436.15167,51.96312,429.24768
JPEG_20160709_130533_100038562087.png,168.64453,477.53873,127.990715,352.5151
1473661034096DeeplearnS11254.png,67.71806,566.3982,131.3163,345.44394
JPEG_20160810_122752_1000780321071.png,75.751976,563.628,144.09787,334.8825
1470727651026DSC_0038.png,0.98561454,623.2589,22.044144,451.06006
JPEG_20161209_175704_1000457371785.png,196.06859,454.7204,74.7408,406.00452
1475151920811DSC00658.png,97.79001,539.84125,33.287304,443.40347
1478948192981eMazingShawls3480.png,117.01102,522.6809,76.969894,401.0034
JPEG_20160820_114346_1000684374339.png,219.70767,434.78317,47.447197,433.7606
147742632974220161025_152326.png,58.76617,572.9651,63.693314,412.0324
JPEG_20161127_173353_1000666919982.png,216.4648,437.44556,56.232918,424.98077
147742621673720161025_141706.png,89.46453,549.29926,135.16035,343.77576
JPEG_20160723_114743_1000956375709.png,-647.94885,1285.2075,346.26324,141.1067
JPEG_20160607_134255_1000301927151.png,67.71563,565.7568,29.794374,445.78217
JPEG_20161028_113716_1000590395025.png,109.41168,529.8267,34.63708,442.48425
1475152748130DSC00461.png,219.70767,434.78317,47.447197,433.7606
1473486318894DeeplearnS11806.png,68.83696,565.74945,134.49759,342.74762
1480955504868_R2A2253.png,175.15509,482.08044,166.34082,318.15692
JPEG_20160624_122928_1000735496397.png,174.32251,472.78287,119.148865,361.43658
JPEG_20161119_151217_1000432925829.png,115.66919,524.387,38.6596,438.73895
JPEG_20161116_151501_1000179219582.png,173.30511,473.62463,121.454185,359.12692
JPEG_20160706_131519_1000336380135.png,74.41902,562.0679,136.92514,340.56512
JPEG_20161129_181929_1000794508415.png,112.30414,537.3486,145.18573,336.81543
JPEG_20161116_153158_1000557287175.png,130.30809,511.63397,49.96967,428.1035
JPEG_20160629_141253_1000210820625.png,97.85121,545.2425,139.42319,340.33365
147772395066820161028_165949.png,74.8242,559.6312,30.619986,445.2199
JPEG_20161118_150235_1000574334027.png,81.54654,555.80664,132.8462,345.35913
JPEG_20161028_103505_1000836072375.png,192.76128,457.5021,79.0906,401.5973
JPEG_20161209_140305_100094214067.png,124.57287,516.7621,36.39795,441.28513
JPEG_20161123_173636_10002802383.png,219.70767,434.78317,47.447197,433.7606
1480930868595_R2A1776.png,219.70767,434.78317,47.447197,433.7606
JPEG_20160810_115642_100072119640.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161202_185551_1000778147409.png,58.97816,572.03314,115.70642,360.74255
JPEG_20161028_133037_1000691257881.png,33.570953,593.979,109.137634,366.32022
1473748704101IMG_1268.png,95.337036,540.859,109.052795,368.5936
147772308356820161028_160529.png,67.48215,564.6736,118.882355,357.9118
1472628601772w_peg_33_black_white_01.png,92.50423,543.3806,103.13673,374.32782
JPEG_20161117_130557_1000166274819.png,90.3737,544.8649,127.28252,350.43875
JPEG_20161123_194825_1000901260329.png,72.95,561.2462,30.40231,445.36813
1475010374390DSC019921.png,41.989376,586.61804,117.52091,358.35074
1480580008949E-mazingshawls29-11-201618513.png,94.638725,542.55676,32.921307,443.6527
JPEG_20160627_151203_1000367765190.png,109.00644,536.1143,139.06824,341.43753
JPEG_20160915_203653_1000824274314.png,109.017296,529.0721,110.53471,367.61703
1472040782847w_peg_33_black_white_06.png,33.321404,594.22876,106.70176,368.71375
1475151352113DSC00573.png,217.31439,436.84552,47.16923,433.94986
JPEG_20160810_131134_1000760705517.png,54.248856,577.6407,130.33113,346.24814
JPEG_20160702_111750_1000581903989.png,96.39272,547.60046,143.4141,336.7765
1480508525902IMG_0384.png,100.694176,536.668,136.42285,342.03525
JPEG_20161128_134255_1000687634378.png,107.92582,530.06036,107.09228,370.9734
JPEG_20161028_135721_100077363356.png,107.36631,531.58923,34.399525,442.64606
JPEG_20160621_155045_1000683940543.png,191.38696,458.0343,124.1749,357.0847
JPEG_20161124_125709_1000716930460.png,76.0978,560.27716,133.24112,344.71637
JPEG_20160608_170018_1000618771682.png,75.54154,558.95593,34.668835,441.25223
1468668733474JPEG_20160712_112546_1000141703732.png,98.13724,544.2322,131.41397,348.2947
JPEG_20160702_133108_100065625259.png,131.17378,522.88074,149.40506,333.71344
1474713845843DSC07455.png,52.401432,578.0964,87.468285,388.35895
JPEG_20161125_153329_1000452337663.png,219.70767,434.78317,47.447197,433.7606
JPEG_20161124_161114_1000172820122.png,100.90651,538.84454,138.6274,340.5915
JPEG_20161202_174929_1000825852362.png,138.12953,505.08014,37.97246,440.21286
147324162019211.png,33.575516,595.1757,25.829235,448.48242
JPEG_20161125_141636_1000859452436.png,144.20692,499.84317,38.678307,439.73218
1473660775623DeeplearnS11732.png,44.29111,585.3967,134.52634,341.0507
