image_name,x1,x2,y1,y2
1474723840903DSC08089.png,228.0244,433.16602,79.753044,404.8332
1473231475010DeeplearnS11276.png,60.71185,573.43805,144.38042,334.2662
JPEG_20161205_135307_1000155917326.png,129.45113,505.85666,50.340443,427.22424
JPEG_20160711_123440_1000518778437.png,229.87338,428.83954,78.69286,404.89792
JPEG_20160803_115329_100034020722.png,124.07103,511.1399,57.58608,420.0599
147444974116511473239803010-Mast--Harbour-Men-Blue-Printed-Regular-Boat-Shoes-3651473239802717-2.png,237.91132,416.29788,33.84725,447.1656
JPEG_20160622_110649_1000527459853.png,135.34631,503.188,100.019035,379.1562
JPEG_20160823_120737_1000784898268.png,100.79238,538.3416,65.80697,413.1361
1480965956645IMG_3094.png,210.62271,446.44058,69.31017,414.12485
14732348976417a565e40d545452688130062b267a2d2.png,44.636078,582.36926,39.448277,435.70743
1474723374370DSC07852.png,259.94653,402.81448,29.600166,453.8553
JPEG_20160820_111118_100011668802.png,242.90587,419.13712,62.533817,421.65967
JPEG_20160706_105226_100087855419.png,152.71567,489.94293,147.00977,333.9791
JPEG_20160621_155839_100073846506.png,206.8936,448.66055,79.34481,403.7892
1480940089861_R2A1904.png,224.72466,439.07465,107.865555,378.20316
1474637513144DSC06780.png,235.25891,423.04593,63.997437,419.06125
JPEG_20161123_170015_1000183903221.png,252.54758,409.34424,42.090126,441.45184
JPEG_20161205_152655_1000319785884.png,56.34974,573.2887,68.401146,407.89694
14806550588121473324459p2-500x500.png,161.44307,485.30396,46.457058,434.3233
JPEG_20160913_110021_1000554801748.png,112.98924,525.99536,145.87444,334.10306
JPEG_20161028_113656_1000884495593.png,43.045444,584.7723,57.120384,418.51746
1480485006674IMG_20161129_181135.png,41.048954,587.8373,80.20371,396.0659
1468666217374JPEG_20160712_164026_1000951901481.png,58.891735,575.08984,144.32841,334.27188
1475159286472DSC08150.png,241.26614,421.61206,68.63855,416.0055
1473662770499DeeplearnS11593.png,44.08861,583.1675,44.99847,430.30746
JPEG_20161121_172423_1000451802749.png,129.28868,507.5083,78.111305,400.26855
JPEG_20160711_112635_1000386061474.png,123.13131,516.79126,146.16428,334.0714
JPEG_20161125_170806_1000294132098.png,168.0254,478.72278,51.833755,428.82175
1473664771684DeeplearnS11641.png,62.731426,571.6052,144.43814,334.2599
JPEG_20161125_142000_1000881308475.png,126.48967,507.8824,38.034916,439.09393
JPEG_20161118_130619_1000234318180.png,136.0432,501.34747,77.73196,400.80298
JPEG_20161126_173920_1000722732321.png,45.853783,580.4629,24.687582,450.06268
1480965914378IMG_3091.png,223.4079,437.537,101.19988,383.7494
JPEG_20161028_113801_1000834228994.png,76.912704,560.275,87.85801,390.86584
JPEG_20160527_132045_1000754722948.png,172.31848,468.2629,5.157725,472.38947
1474630500639DSC08168.png,43.057022,584.7466,56.8404,418.78943
1480604337122_R2A5871.png,246.67459,418.2428,64.066315,421.10367
JPEG_20160526_131015_1000774672877.png,129.72105,505.672,51.462048,426.1424
JPEG_20161124_133820_1000408773191.png,208.41083,445.49457,37.717937,444.15
JPEG_20161202_175058_1000981167934.png,127.603134,512.73303,146.29208,334.05743
JPEG_20160628_125830_1000217908431.png,150.1928,491.66867,136.52664,344.09088
JPEG_20160820_160507_1000249071692.png,64.23836,570.2377,144.4812,334.2552
JPEG_20160805_183420_1000172602371.png,57.88349,576.0048,144.29959,334.27502
JPEG_20161130_165327_1000403284746.png,56.588875,577.1797,144.26259,334.27905
JPEG_20160607_164241_1000166500949.png,147.69664,494.0866,53.112938,426.34015
JPEG_20160625_121426_1000756352197.png,62.475258,571.8377,144.43082,334.26068
147771816901820161028_154719.png,43.237312,586.7452,96.77081,380.04132
JPEG_20161011_163049_1000951839162.png,58.74932,575.21906,144.32434,334.27234
JPEG_20161117_185714_1000710683582.png,72.8687,558.69556,76.22403,400.71143
JPEG_20161130_152547_1000951985749.png,105.392624,532.88947,145.65735,334.12677
JPEG_20161208_180645_1000228838877.png,136.28398,501.54285,41.711224,436.45517
JPEG_20161028_115228_1000768175676.png,55.917618,577.7598,143.70633,334.8024
JPEG_20160621_115706_1000438377463.png,224.3495,436.48987,92.66049,392.09622
147323496557220.png,225.0489,430.22748,35.61942,446.21432
1480962299073_R2A2486.png,199.49904,459.8749,142.64511,343.06052
JPEG_20160513_161529_1000492237814.png,138.47531,499.83093,72.711266,406.01657
JPEG_20160608_170951_1000543663668.png,44.55897,582.47473,40.10203,435.07108
1480950503293_R2A2117.png,231.70984,429.36523,82.56107,401.9091
JPEG_20160513_105913_1000783887544.png,185.1198,480.4575,49.150692,436.98676
JPEG_20160627_110121_1000892338177.png,152.71567,489.94293,147.00977,333.9791
JPEG_20161130_161732_1000521112629.png,127.11229,507.4565,40.622063,436.5984
1472628655203w_peg_33_black_white_06.png,40.77873,588.2368,83.044395,393.30234
1474724035100DSC07928.png,82.96337,549.4092,74.19875,402.9254
1478948343994eMazingShawls3504.png,43.514645,584.06866,52.004333,423.49414
JPEG_20160527_155940_1000132163517.png,43.120388,584.6918,56.891834,418.7411
JPEG_20161130_182414_1000368542218.png,62.293636,572.00256,144.42563,334.26126
1475057260196DSC02318.png,41.87154,586.4669,68.70749,407.24326
1468825591253JPEG_20160709_133648_1000644926214.png,45.992035,580.1743,21.67978,452.9852
JPEG_20161124_162124_1000402091920.png,226.55342,433.0118,88.58687,395.56787
1470727186876DSC_0033.png,44.13848,583.0718,44.067944,431.2118
1480972280895IMG_3540.png,42.916046,584.9873,58.92002,416.7677
1475059894676DSC02408.png,64.97504,569.56915,144.50227,334.2529
