image_name,x1,x2,y1,y2
1474723840903DSC08089.png,216.20644,442.36316,75.30143,407.03406
1473231475010DeeplearnS11276.png,76.48574,561.4829,138.73376,342.24295
JPEG_20161205_135307_1000155917326.png,146.5053,498.6682,39.474735,438.17087
JPEG_20160711_123440_1000518778437.png,218.47331,440.25006,70.36852,411.7569
JPEG_20160803_115329_100034020722.png,143.46104,502.3549,64.46266,414.557
147444974116511473239803010-Mast--Harbour-Men-Blue-Printed-Regular-Boat-Shoes-3651473239802717-2.png,201.95628,452.81647,45.089058,434.9266
JPEG_20160622_110649_1000527459853.png,136.6324,510.62454,120.5138,361.58817
JPEG_20160823_120737_1000784898268.png,88.48015,547.3187,48.09746,427.9301
1480965956645IMG_3094.png,185.2179,468.96362,93.28545,388.98154
14732348976417a565e40d545452688130062b267a2d2.png,32.19924,593.5977,36.79584,436.49298
1474723374370DSC07852.png,249.70583,413.33295,49.923634,432.13297
JPEG_20160820_111118_100011668802.png,266.77652,399.21738,51.652008,431.13422
JPEG_20160706_105226_100087855419.png,141.44919,507.8442,147.01527,336.83945
JPEG_20160621_155839_100073846506.png,191.8344,462.14108,64.72118,416.0902
1480940089861_R2A1904.png,204.97389,455.39343,155.11336,331.5556
1474637513144DSC06780.png,231.76468,428.16827,48.107113,433.18262
JPEG_20161123_170015_1000183903221.png,277.10275,390.67874,52.697525,430.5301
JPEG_20161205_152655_1000319785884.png,92.64089,543.50793,40.508396,435.2207
14806550588121473324459p2-500x500.png,146.5053,498.6682,39.474735,438.17087
JPEG_20160913_110021_1000554801748.png,147.30902,502.21786,130.7158,352.38486
JPEG_20161028_113656_1000884495593.png,77.03888,556.61053,43.286163,432.0352
1480485006674IMG_20161129_181135.png,45.217335,584.4716,73.55545,402.3973
1468666217374JPEG_20160712_164026_1000951901481.png,54.77711,579.4072,135.96637,344.0486
1475159286472DSC08150.png,236.36644,427.05646,106.83415,378.1167
1473662770499DeeplearnS11593.png,21.828283,602.35815,39.744144,433.33917
JPEG_20161121_172423_1000451802749.png,138.3998,508.4842,106.00667,375.29752
JPEG_20160711_112635_1000386061474.png,161.2963,491.45694,149.54538,335.1886
JPEG_20161125_170806_1000294132098.png,173.57819,476.28198,42.21582,436.58694
1473664771684DeeplearnS11641.png,73.86868,563.64374,138.40015,342.4606
JPEG_20161125_142000_1000881308475.png,142.25366,502.28998,41.339516,436.26086
JPEG_20161118_130619_1000234318180.png,141.90169,504.33508,79.24835,400.5933
JPEG_20161126_173920_1000722732321.png,63.239525,567.8224,37.5922,436.88382
1480965914378IMG_3091.png,207.8153,452.63464,146.54854,339.71545
JPEG_20161028_113801_1000834228994.png,81.29301,554.50006,74.1564,403.1568
JPEG_20160527_132045_1000754722948.png,182.26682,469.09744,43.09553,436.0786
1474630500639DSC08168.png,60.03338,570.4601,36.97723,437.34448
1480604337122_R2A5871.png,221.04868,437.45773,56.291946,425.091
JPEG_20160526_131015_1000774672877.png,147.04527,498.2217,39.52941,438.13928
JPEG_20161124_133820_1000408773191.png,204.63185,450.60406,45.359962,434.77008
JPEG_20161202_175058_1000981167934.png,132.44261,515.2807,145.86711,337.58856
JPEG_20160628_125830_1000217908431.png,151.96896,497.40424,110.41334,371.65118
